depvar,cmse,pmse,totalr2,delta,adjdelta,bywidth,fpwidth,bydf,fpdf,pmse_oos,cmse_oos,delta_oos,r2_oos
t166,6.713,15.308,0.00356084207236632,0.304845374869443,0.208307905543086,by_20,fp_24,5,3,0.0122347469464552,0.00751149373782622,0.38040120435712,-0.000432500827564741
t167,28.1,76.462,0.0431514970513523,0.268740077657275,0.468652277244236,by_20,fp_8,5,12,0.0280343284378853,0.070597422930019,0.715767711217912,0.0293500876877182
t168,17.892,15.536,0.0182635152002402,0.535239918631088,0.479524013722127,by_20,fp_20,5,4,0.00992924931311978,0.00651188341559528,0.396072674738647,0.0102926035298926
t169,0.853,1.568,0.000768591377696952,0.352333746385791,0.521075137446549,by_24,fp_12,4,8,1e-08,1e-08,0.5,-0.00265688482928361
t170,14.126,3.328,0.00705748650614651,0.809327374813796,0.679722837070542,by_16,fp_20,8,4,0.000382437665957358,1e-08,2.61473683594528e-05,-0.00143696016647543
t171,4.226,18.502,0.0146768654251444,0.185938049982401,0.406606799230276,by_24,fp_8,4,12,0.0124642795372722,1e-08,8.02292017535117e-07,-0.00620989205405942
t172,18.481,67.996,0.026471176534614,0.213710003816044,0.3947863113972,by_20,fp_8,5,12,0.0299036310359305,0.0125286621048163,0.295262432865908,0.0107514013459186
t173,37.821,25.499,0.0198376254411592,0.597299431459255,0.597299431459255,by_24,fp_20,4,4,0.0200046661392378,0.0534190891333201,0.727545042268976,0.0081822983352825
t174,9.209,7.869,0.00680767997438385,0.539231760159269,0.700650511659756,by_24,fp_12,4,8,0.0021455423804384,0.00320004353580305,0.598632888133064,-0.00663582658613082
t175,43.796,73.053,0.0341857055984626,0.374808513551678,0.473480507686653,by_16,fp_8,8,12,0.03342595393653,0.0509541264914199,0.603864398244185,0.0209713044877518
t176,8.115,1.322,0.00775954979064863,0.859913107979231,0.830816483235219,by_20,fp_20,5,4,1e-08,0.00903381502046108,0.999998893049182,0.00278619489327803
t177,28.358,34.114,0.0123394333893039,0.45393136124984,0.554943836349167,by_24,fp_16,4,6,0.0195261835814591,0.0140655320211633,0.418720263875575,0.00539065441010256
t178,54.32,18.673,0.0347021214951782,0.74418094885811,0.613412180538015,by_12,fp_16,11,6,0.025108276516363,0.0616196045397841,0.710493601243318,0.0152164449275225
t179,90.452,21.046,0.0471139333753221,0.811243251000018,0.811243251000018,by_24,fp_20,4,4,0.0230371565607242,0.157303350229024,0.872257448030895,0.0289917609555106
t180,14.841,1.354,0.00947660307433435,0.916393948749614,0.897632080321771,by_20,fp_20,5,4,0.00345907222804809,0.0257348702528208,0.881514042499917,-0.00334856023188324
t181,74.473,10.968,0.0495875395862088,0.871630715932632,0.649347365484048,by_12,fp_24,11,3,0.0166150682316422,0.0271451240223219,0.620315465361397,0.0296968366639697
t182,19.918,10.64,0.0151229977112872,0.651809673407945,0.529011810117393,by_20,fp_24,5,3,0.00256099892153705,0.0221832995886836,0.896501453840802,0.00773988931098246
t183,22.954,27.39,0.00656896722380313,0.455943111393612,0.667917885149782,by_20,fp_8,5,12,0.0986910216651082,0.104670780481008,0.514702266484646,-0.0058353791403345
t184,16.814,9.109,0.0109452610704802,0.648613200632643,0.525508662631398,by_20,fp_24,5,3,0.00318626040201964,0.00384732862007942,0.546993662551419,0.00534006597549008
t185,4.831,4.924,0.00329810101040823,0.495233213736545,0.495233213736545,by_24,fp_20,4,4,0.000998086703136503,0.00223592959941965,0.69137858014271,-0.00240830634859335
t186,19.999,2.681,0.0042371320593998,0.88179012345679,0.817375548350181,by_20,fp_24,5,3,0.00616090689560034,0.0152522390947634,0.712283898014199,-0.00129782395210243
t187,38.797,17.016,0.0205217649276987,0.695124791715192,0.695124791715192,by_24,fp_20,4,4,0.0118130348396843,0.048040280529968,0.802633575655294,0.00102410566880695
t188,23.168,33.28,0.0144560513995617,0.410430839002268,0.34301958307012,by_24,fp_24,4,3,0.0310328368446403,0.0411301603534467,0.569961918856345,0.00458581618197906
t189,34.196,7.365,0.0150876229571051,0.822790596953875,0.787885420686716,by_20,fp_20,5,4,0.00386963006872176,0.00971095161703284,0.715061537255004,0.00859493607456652
t190,29.829,48.64,0.141232449627539,0.38013737909238,0.786304884585307,by_24,fp_4,4,24,0.0935563683432208,0.0575117768413698,0.380700886815655,0.1254885584787
t191,32.902,65.017,0.0476960596807487,0.336012418427476,0.447417223496135,by_20,fp_12,5,8,0.0363937921246593,0.0195352701787983,0.349286567201943,0.0320640722276704
t192,10.65,38.461,0.0179920565508124,0.216855694243652,0.453764326596697,by_24,fp_8,4,12,0.0173754345781206,0.00221339598982473,0.112992757895751,0.00334857685445444
t193,180.626,79.97,0.210709851623745,0.693126525349583,0.530370031065931,by_8,fp_12,16,8,0.0510341486675642,0.286402788415947,0.848759447887788,0.178268213483559
t194,71.098,139.856,0.0693014193998896,0.33703082188534,0.603975647741753,by_24,fp_8,4,12,0.134458183948297,0.0914060463560118,0.404694653212062,0.0368228491784734
t195,7.567,50.405,0.0150536979867072,0.130528531014973,0.264866741145002,by_20,fp_8,5,12,0.0234656853123374,0.00434296737553419,0.156173239469035,0.000142990688224653
t196,11.022,12.484,0.0171002879997335,0.468901557049264,0.391024390243902,by_12,fp_12,11,8,0.0326785145563914,0.00420464631791295,0.113999077580204,0.00582323783606153
t197,21.845,62.455,0.0146065877089582,0.259134045077106,0.259134045077106,by_24,fp_20,4,4,0.0524485099589033,0.0126268389811136,0.194034134073601,0.00776201430225576
t198,60.56,54.134,0.128085545461829,0.528013671159782,0.40163590140378,by_20,fp_24,5,3,0.0412470049743272,0.129023394709762,0.757755869188921,0.120703133821314
t199,7.949,2.053,0.00507485248960754,0.794741051789642,0.743847281574597,by_24,fp_24,4,3,0.000402219037454188,0.0064222415484827,0.941062149544385,-0.00130929408464575
